Subject,Partner,SubTrial,Sex,Age,TrialType,Response,RT,RealOutcome,ScheduledOutcome,GambleAmount,Amount1,Amount2,Certain
154,-1,12,1,20,1,0,551,3,0,-12.00,6.00,-12.00,0.00
154,-1,13,1,20,1,0,1149,3,0,-9.00,12.00,-9.00,0.00
154,-1,14,1,20,1,0,931,3,1,6.00,6.00,-9.00,0.00
154,-1,15,1,20,0,1,424,1,1,3.25,3.25,0.00,1.00
154,-1,16,1,20,0,1,430,1,1,7.00,7.00,0.00,3.00
154,-1,17,1,20,1,1,659,0,0,-7.00,8.00,-7.00,0.00
154,-1,18,1,20,0,1,376,1,1,25.00,25.00,0.00,9.00
154,-1,19,1,20,0,1,1117,0,0,0.00,8.00,0.00,4.25
154,-1,20,1,20,1,1,635,0,0,-8.75,10.00,-8.75,0.00
154,-1,21,1,20,1,0,825,3,1,4.00,4.00,-8.00,0.00
154,-1,22,1,20,0,1,350,0,0,0.00,17.00,0.00,9.00
154,-1,23,1,20,1,0,700,3,1,12.00,12.00,-18.00,0.00
154,-1,24,1,20,0,1,665,1,1,10.00,10.00,0.00,6.00
154,-1,25,1,20,0,1,543,0,0,0.00,13.00,0.00,6.00
154,-1,26,1,20,1,0,653,3,0,-15.75,9.00,-15.75,0.00
154,-1,27,1,20,1,0,610,3,1,5.00,5.00,-8.13,0.00
154,-1,28,1,20,1,0,401,3,1,4.00,4.00,-4.00,0.00
154,-1,29,1,20,0,1,398,1,1,4.00,4.00,0.00,2.25
154,-1,30,1,20,1,0,372,3,0,-5.00,5.00,-5.00,0.00
154,-1,1,1,20,0,1,383,0,0,0.00,30.00,0.00,12.00
154,-1,2,1,20,1,1,308,0,0,-6.00,12.00,-6.00,0.00
154,-1,3,1,20,1,0,353,3,1,4.00,4.00,-5.00,0.00
154,-1,4,1,20,0,1,351,0,0,0.00,17.00,0.00,10.00
154,-1,5,1,20,1,0,325,3,1,2.00,2.00,-3.25,0.00
154,-1,6,1,20,1,0,899,3,0,-6.00,6.00,-6.00,0.00
154,-1,7,1,20,1,1,448,1,1,6.00,6.00,-4.50,0.00
154,-1,8,1,20,1,0,678,3,0,-2.00,4.00,-2.00,0.00
154,-1,9,1,20,0,1,612,1,1,4.00,4.00,0.00,2.00
154,-1,10,1,20,1,1,537,1,1,9.00,9.00,-4.50,0.00
154,-1,11,1,20,1,0,894,3,0,-24.00,12.00,-24.00,0.00
154,-1,12,1,20,0,1,764,1,1,22.00,22.00,0.00,10.00
154,-1,13,1,20,1,0,1250,3,1,4.00,4.00,-7.00,0.00
154,-1,14,1,20,1,1,1382,1,1,2.00,2.00,-0.75,0.00
154,-1,15,1,20,1,0,1819,3,0,-2.25,2.00,-2.25,0.00
154,-1,16,1,20,1,0,833,3,0,-9.38,5.00,-9.38,0.00
154,-1,17,1,20,1,0,959,3,0,-15.00,8.00,-15.00,0.00
154,-1,18,1,20,1,1,1020,1,1,8.00,8.00,-5.00,0.00
154,-1,19,1,20,1,0,698,3,1,10.00,10.00,-13.75,0.00
154,-1,20,1,20,0,1,384,0,0,0.00,8.00,0.00,3.00
154,-1,21,1,20,1,1,534,1,1,8.00,8.00,-6.00,0.00
154,-1,22,1,20,0,1,435,1,1,13.00,13.00,0.00,5.00
154,-1,23,1,20,0,1,681,1,1,24.00,24.00,0.00,12.00
154,-1,24,1,20,1,0,743,3,0,-18.00,9.00,-18.00,0.00
154,-1,25,1,20,0,1,652,0,0,0.00,7.00,0.00,4.00
154,-1,26,1,20,1,1,458,0,0,-3.75,10.00,-3.75,0.00
154,-1,27,1,20,1,1,1105,1,1,5.00,5.00,-3.13,0.00
154,-1,28,1,20,1,1,541,0,0,-15.00,12.00,-15.00,0.00
154,-1,29,1,20,1,0,507,3,0,-10.50,6.00,-10.50,0.00
154,-1,30,1,20,0,1,361,1,1,11.00,11.00,0.00,6.00
154,-1,1,1,20,1,0,873,3,1,9.00,9.00,-11.25,0.00
154,-1,2,1,20,1,0,1054,3,1,6.00,6.00,-7.50,0.00
154,-1,3,1,20,1,0,316,3,0,-21.00,12.00,-21.00,0.00
154,-1,4,1,20,0,1,538,1,1,19.00,19.00,0.00,8.00
154,-1,5,1,20,0,1,496,0,0,0.00,12.00,0.00,5.00
154,-1,6,1,20,1,1,973,0,0,-13.50,9.00,-13.50,0.00
154,-1,7,1,20,1,0,635,3,1,10.00,10.00,-16.25,0.00
154,-1,8,1,20,1,1,544,0,0,-3.00,6.00,-3.00,0.00
154,-1,9,1,20,1,0,702,3,0,-12.00,12.00,-12.00,0.00
154,-1,10,1,20,1,0,692,3,1,5.00,5.00,-6.88,0.00
154,-1,11,1,20,1,0,360,3,0,-2.75,2.00,-2.75,0.00
154,-1,12,1,20,1,1,638,0,0,-3.00,12.00,-3.00,0.00
154,-1,13,1,20,1,1,444,1,1,5.00,5.00,-2.50,0.00
154,-1,14,1,20,1,0,554,3,0,-5.63,5.00,-5.63,0.00
154,-1,15,1,20,1,1,624,0,0,-3.00,4.00,-3.00,0.00
154,-1,16,1,20,1,0,517,3,1,4.00,4.00,-6.00,0.00
154,-1,17,1,20,0,1,555,1,1,5.00,5.00,0.00,2.00
154,-1,18,1,20,1,1,697,1,1,9.00,9.00,-2.25,0.00
154,-1,19,1,20,0,1,591,0,0,0.00,26.00,0.00,10.00
154,-1,20,1,20,1,1,709,1,1,6.00,6.00,-1.50,0.00
154,-1,21,1,20,1,,0,,1,10.00,10.00,-6.25,0.00
154,-1,22,1,20,1,0,296,3,0,-6.75,9.00,-6.75,0.00
154,-1,23,1,20,1,1,621,1,1,8.00,8.00,-3.00,0.00
154,-1,24,1,20,1,1,650,0,0,-11.25,10.00,-11.25,0.00
154,-1,25,1,20,0,1,800,1,1,5.00,5.00,0.00,3.00
154,-1,26,1,20,1,1,981,1,1,2.00,2.00,-1.75,0.00
154,-1,27,1,20,0,1,1019,0,0,0.00,28.00,0.00,13.00
154,-1,28,1,20,1,1,1728,1,1,8.00,8.00,-11.00,0.00
154,-1,29,1,20,0,1,277,0,0,0.00,25.00,0.00,10.00
154,-1,30,1,20,1,1,675,0,0,-1.88,5.00,-1.88,0.00
154,1,1,1,20,1,0,1178,3,0,-3.75,2.00,-3.75,0.00
154,1,2,1,20,0,1,279,1,1,17.00,17.00,0.00,9.00
154,1,3,1,20,1,0,284,3,0,-15.75,9.00,-15.75,0.00
154,1,4,1,20,1,1,530,0,0,-8.75,10.00,-8.75,0.00
154,1,5,1,20,0,,0,,1,3.25,3.25,0.00,1.00
154,1,6,1,20,1,0,542,3,0,-12.00,6.00,-12.00,0.00
154,1,7,1,20,1,1,611,1,1,6.00,6.00,-9.00,0.00
154,1,8,1,20,1,0,785,3,1,12.00,12.00,-18.00,0.00
154,1,9,1,20,1,0,359,3,1,9.00,9.00,-9.00,0.00
154,1,10,1,20,0,1,365,0,0,0.00,13.00,0.00,6.00
154,1,11,1,20,0,1,443,0,0,0.00,22.00,0.00,13.00
154,1,12,1,20,0,1,352,1,1,7.00,7.00,0.00,3.00
154,1,13,1,20,1,0,622,3,1,5.00,5.00,-5.00,0.00
154,1,14,1,20,1,1,500,0,0,-9.00,12.00,-9.00,0.00
154,1,15,1,20,1,0,504,3,1,4.00,4.00,-4.00,0.00
154,1,16,1,20,0,1,606,0,0,0.00,8.00,0.00,4.25
154,1,17,1,20,0,0,691,3,1,10.00,10.00,0.00,6.00
154,1,18,1,20,1,1,681,0,0,-13.00,8.00,-13.00,0.00
154,1,19,1,20,0,0,518,3,0,0.00,25.00,0.00,9.00
154,1,20,1,20,1,1,412,1,1,4.00,4.00,-8.00,0.00
154,1,21,1,20,1,0,754,3,0,-1.25,2.00,-1.25,0.00
154,1,22,1,20,1,1,480,1,1,4.00,4.00,-1.00,0.00
154,1,23,1,20,1,1,405,1,1,8.00,8.00,-9.00,0.00
154,1,24,1,20,1,0,955,3,0,-18.75,10.00,-18.75,0.00
154,1,25,1,20,0,1,424,0,0,0.00,12.00,0.00,4.00
154,1,26,1,20,1,1,798,1,1,8.00,8.00,-2.00,0.00
154,1,27,1,20,1,,0,,0,-7.00,8.00,-7.00,0.00
154,1,28,1,20,0,1,361,1,1,4.00,4.00,0.00,2.25
154,1,29,1,20,1,1,606,1,1,5.00,5.00,-8.13,0.00
154,1,30,1,20,1,1,788,0,0,-4.38,5.00,-4.38,0.00
154,1,1,1,20,0,1,462,0,0,0.00,17.00,0.00,10.00
154,1,2,1,20,1,1,308,1,1,5.00,5.00,-3.13,0.00
154,1,3,1,20,1,1,826,1,1,9.00,9.00,-4.50,0.00
154,1,4,1,20,1,0,391,3,0,-9.38,5.00,-9.38,0.00
154,1,5,1,20,1,0,477,3,0,-18.00,9.00,-18.00,0.00
154,1,6,1,20,1,0,546,3,1,2.00,2.00,-3.25,0.00
154,1,7,1,20,0,1,1208,0,0,0.00,7.00,0.00,4.00
154,1,8,1,20,1,1,469,0,0,-3.75,10.00,-3.75,0.00
154,1,9,1,20,1,0,995,3,1,12.00,12.00,-24.00,0.00
154,1,10,1,20,1,1,409,1,1,4.00,4.00,-7.00,0.00
154,1,11,1,20,0,1,709,0,0,0.00,11.00,0.00,6.00
154,1,12,1,20,1,1,539,0,0,-13.75,10.00,-13.75,0.00
154,1,13,1,20,1,1,417,1,1,2.00,2.00,-0.75,0.00
154,1,14,1,20,1,,0,,1,8.00,8.00,-5.00,0.00
154,1,15,1,20,1,0,603,3,0,-15.00,8.00,-15.00,0.00
154,1,16,1,20,1,1,449,0,0,-5.00,4.00,-5.00,0.00
154,1,17,1,20,0,1,727,1,1,13.00,13.00,0.00,5.00
154,1,18,1,20,1,0,332,3,0,-2.25,2.00,-2.25,0.00
154,1,19,1,20,1,1,362,1,1,8.00,8.00,-6.00,0.00
154,1,20,1,20,0,,0,,1,4.00,4.00,0.00,2.00
154,1,21,1,20,0,1,438,1,1,24.00,24.00,0.00,12.00
154,1,22,1,20,1,1,852,0,0,-15.00,12.00,-15.00,0.00
154,1,23,1,20,0,1,418,1,1,22.00,22.00,0.00,10.00
154,1,24,1,20,0,1,696,0,0,0.00,30.00,0.00,12.00
154,1,25,1,20,1,1,412,0,0,-2.00,4.00,-2.00,0.00
154,1,26,1,20,1,0,657,3,1,6.00,6.00,-4.50,0.00
154,1,27,1,20,1,0,327,3,0,-6.00,6.00,-6.00,0.00
154,1,28,1,20,1,0,349,3,1,6.00,6.00,-10.50,0.00
154,1,29,1,20,0,1,362,0,0,0.00,8.00,0.00,3.00
154,1,30,1,20,1,1,345,1,1,12.00,12.00,-6.00,0.00
154,1,1,1,20,1,0,658,3,1,12.00,12.00,-21.00,0.00
154,1,2,1,20,0,1,311,0,0,0.00,28.00,0.00,13.00
154,1,3,1,20,1,1,349,1,1,6.00,6.00,-1.50,0.00
154,1,4,1,20,1,0,883,3,0,-11.00,8.00,-11.00,0.00
154,1,5,1,20,1,1,377,0,0,-3.00,6.00,-3.00,0.00
154,1,6,1,20,0,1,382,1,1,25.00,25.00,0.00,10.00
154,1,7,1,20,1,0,1435,3,0,-11.25,10.00,-11.25,0.00
154,1,8,1,20,1,1,392,0,0,-1.88,5.00,-1.88,0.00
154,1,9,1,20,1,1,342,1,1,5.00,5.00,-2.50,0.00
154,1,10,1,20,1,0,748,3,0,-13.50,9.00,-13.50,0.00
154,1,11,1,20,0,1,394,1,1,19.00,19.00,0.00,8.00
154,1,12,1,20,1,1,792,1,1,9.00,9.00,-2.25,0.00
154,1,13,1,20,1,,0,,0,-2.75,2.00,-2.75,0.00
154,1,14,1,20,1,1,298,1,1,10.00,10.00,-6.25,0.00
154,1,15,1,20,1,0,640,3,1,4.00,4.00,-6.00,0.00
154,1,16,1,20,1,1,606,0,0,-3.00,12.00,-3.00,0.00
154,1,17,1,20,1,0,940,3,1,10.00,10.00,-16.25,0.00
154,1,18,1,20,0,1,330,0,0,0.00,12.00,0.00,5.00
154,1,19,1,20,1,1,752,0,0,-11.25,9.00,-11.25,0.00
154,1,20,1,20,1,1,445,1,1,4.00,4.00,-3.00,0.00
154,1,21,1,20,1,1,498,1,1,5.00,5.00,-6.88,0.00
154,1,22,1,20,1,1,392,0,0,-6.75,9.00,-6.75,0.00
154,1,23,1,20,1,0,853,3,0,-12.00,12.00,-12.00,0.00
154,1,24,1,20,1,0,587,3,1,2.00,2.00,-1.75,0.00
154,1,25,1,20,0,1,473,0,0,0.00,5.00,0.00,3.00
154,1,26,1,20,0,1,558,1,1,5.00,5.00,0.00,2.00
154,1,27,1,20,0,1,556,0,0,0.00,26.00,0.00,10.00
154,1,28,1,20,1,0,337,3,0,-5.63,5.00,-5.63,0.00
154,1,29,1,20,1,0,574,3,1,6.00,6.00,-7.50,0.00
154,1,30,1,20,1,1,476,1,1,8.00,8.00,-3.00,0.00
155,0,1,1,18,0,1,325,1,1,10.00,10.00,0.00,6.00
155,0,2,1,18,1,0,266,3,0,-15.75,9.00,-15.75,0.00
155,0,3,1,18,1,1,263,0,0,-8.75,10.00,-8.75,0.00
155,0,4,1,18,1,0,333,3,1,8.00,8.00,-2.00,0.00
155,0,5,1,18,1,1,1211,0,0,-12.00,6.00,-12.00,0.00
155,0,6,1,18,1,0,409,3,0,-18.75,10.00,-18.75,0.00
155,0,7,1,18,1,0,605,3,1,5.00,5.00,-8.13,0.00
155,0,8,1,18,0,0,363,3,0,0.00,12.00,0.00,4.00
155,0,9,1,18,1,1,440,1,1,9.00,9.00,-9.00,0.00
155,0,10,1,18,0,0,814,3,0,0.00,22.00,0.00,13.00
155,0,11,1,18,1,1,1731,0,0,-7.00,8.00,-7.00,0.00
155,0,12,1,18,1,0,665,3,1,4.00,4.00,-8.00,0.00
155,0,13,1,18,0,1,951,1,1,25.00,25.00,0.00,9.00
155,0,14,1,18,1,0,1589,3,0,-3.75,2.00,-3.75,0.00
155,0,15,1,18,1,0,347,3,1,2.00,2.00,-1.25,0.00
155,0,16,1,18,1,0,344,3,1,6.00,6.00,-9.00,0.00
155,0,17,1,18,0,1,390,1,1,13.00,13.00,0.00,6.00
155,0,18,1,18,1,,0,,0,-4.00,4.00,-4.00,0.00
155,0,19,1,18,0,1,241,1,1,7.00,7.00,0.00,3.00
155,0,20,1,18,0,1,320,1,1,3.25,3.25,0.00,1.00
155,0,21,1,18,1,1,364,1,1,4.00,4.00,-1.00,0.00
155,0,22,1,18,0,1,362,0,0,0.00,8.00,0.00,4.25
155,0,23,1,18,0,1,416,0,0,0.00,17.00,0.00,9.00
155,0,24,1,18,1,0,358,3,1,12.00,12.00,-18.00,0.00
155,0,25,1,18,1,1,292,0,0,-5.00,5.00,-5.00,0.00
155,0,26,1,18,0,1,824,1,1,4.00,4.00,0.00,2.25
155,0,27,1,18,1,1,1238,0,0,-9.00,12.00,-9.00,0.00
155,0,28,1,18,1,0,316,3,1,8.00,8.00,-9.00,0.00
155,0,29,1,18,1,1,1913,0,0,-4.38,5.00,-4.38,0.00
155,0,30,1,18,1,0,583,3,0,-13.00,8.00,-13.00,0.00
155,0,1,1,18,1,0,190,3,0,-2.25,2.00,-2.25,0.00
155,0,2,1,18,1,0,260,3,1,6.00,6.00,-4.50,0.00
155,0,3,1,18,1,0,234,3,1,2.00,2.00,-3.25,0.00
155,0,4,1,18,0,1,271,0,0,0.00,22.00,0.00,10.00
155,0,5,1,18,1,0,1077,3,1,9.00,9.00,-4.50,0.00
155,0,6,1,18,0,1,347,1,1,17.00,17.00,0.00,10.00
155,0,7,1,18,0,1,384,1,1,4.00,4.00,0.00,2.00
155,0,8,1,18,1,1,1822,0,0,-2.00,4.00,-2.00,0.00
155,0,9,1,18,0,1,298,1,1,11.00,11.00,0.00,6.00
155,0,10,1,18,0,1,392,0,0,0.00,7.00,0.00,4.00
155,0,11,1,18,1,0,790,3,0,-3.75,10.00,-3.75,0.00
155,0,12,1,18,1,0,572,3,1,12.00,12.00,-24.00,0.00
155,0,13,1,18,1,0,578,3,0,-10.50,6.00,-10.50,0.00
155,0,14,1,18,1,0,447,3,0,-9.38,5.00,-9.38,0.00
155,0,15,1,18,1,1,197,1,1,8.00,8.00,-5.00,0.00
155,0,16,1,18,1,0,362,3,1,5.00,5.00,-3.13,0.00
155,0,17,1,18,0,1,368,0,0,0.00,30.00,0.00,12.00
155,0,18,1,18,1,0,349,3,1,4.00,4.00,-7.00,0.00
155,0,19,1,18,1,0,458,3,1,10.00,10.00,-13.75,0.00
155,0,20,1,18,1,0,760,3,0,-15.00,8.00,-15.00,0.00
155,0,21,1,18,0,1,366,1,1,24.00,24.00,0.00,12.00
155,0,22,1,18,1,0,363,3,0,-15.00,12.00,-15.00,0.00
155,0,23,1,18,1,0,345,3,0,-18.00,9.00,-18.00,0.00
155,0,24,1,18,0,1,782,1,1,13.00,13.00,0.00,5.00
155,0,25,1,18,1,1,1339,1,1,2.00,2.00,-0.75,0.00
155,0,26,1,18,1,0,665,3,0,-6.00,12.00,-6.00,0.00
155,0,27,1,18,0,1,518,0,0,0.00,8.00,0.00,3.00
155,0,28,1,18,1,1,1341,1,1,8.00,8.00,-6.00,0.00
155,0,29,1,18,1,0,371,3,0,-5.00,4.00,-5.00,0.00
155,0,30,1,18,1,0,848,3,0,-6.00,6.00,-6.00,0.00
155,0,1,1,18,1,,0,,1,9.00,9.00,-11.25,0.00
155,0,2,1,18,1,,0,,1,12.00,12.00,-21.00,0.00
155,0,3,1,18,1,0,284,3,1,5.00,5.00,-6.88,0.00
155,0,4,1,18,1,1,331,0,0,-3.00,12.00,-3.00,0.00
155,0,5,1,18,0,1,400,1,1,5.00,5.00,0.00,2.00
155,0,6,1,18,1,0,797,3,0,-6.75,9.00,-6.75,0.00
155,0,7,1,18,0,1,571,0,0,0.00,26.00,0.00,10.00
155,0,8,1,18,1,0,328,3,1,8.00,8.00,-3.00,0.00
155,0,9,1,18,0,1,302,1,1,19.00,19.00,0.00,8.00
155,0,10,1,18,0,1,307,0,0,0.00,25.00,0.00,10.00
155,0,11,1,18,1,1,761,0,0,-1.88,5.00,-1.88,0.00
155,0,12,1,18,1,0,1463,3,0,-2.75,2.00,-2.75,0.00
155,0,13,1,18,1,1,1421,1,1,2.00,2.00,-1.75,0.00
155,0,14,1,18,1,0,603,3,0,-11.25,10.00,-11.25,0.00
155,0,15,1,18,0,1,399,0,0,0.00,5.00,0.00,3.00
155,0,16,1,18,1,1,1549,1,1,9.00,9.00,-2.25,0.00
155,0,17,1,18,1,0,778,3,0,-11.00,8.00,-11.00,0.00
155,0,18,1,18,1,1,689,1,1,4.00,4.00,-3.00,0.00
155,0,19,1,18,1,1,302,1,1,6.00,6.00,-1.50,0.00
155,0,20,1,18,1,0,299,3,0,-13.50,9.00,-13.50,0.00
155,0,21,1,18,1,0,433,3,0,-5.63,5.00,-5.63,0.00
155,0,22,1,18,1,1,278,0,0,-3.00,6.00,-3.00,0.00
155,0,23,1,18,1,0,324,3,1,10.00,10.00,-16.25,0.00
155,0,24,1,18,1,1,377,1,1,5.00,5.00,-2.50,0.00
155,0,25,1,18,0,1,479,0,0,0.00,28.00,0.00,13.00
155,0,26,1,18,1,1,398,1,1,10.00,10.00,-6.25,0.00
155,0,27,1,18,0,1,715,0,0,0.00,12.00,0.00,5.00
155,0,28,1,18,1,0,432,3,0,-12.00,12.00,-12.00,0.00
155,0,29,1,18,1,0,469,3,1,4.00,4.00,-6.00,0.00
155,0,30,1,18,1,0,971,3,1,6.00,6.00,-7.50,0.00
155,-1,1,1,18,1,1,154,1,1,8.00,8.00,-9.00,0.00
155,-1,2,1,18,1,,0,,0,-3.75,2.00,-3.75,0.00
155,-1,3,1,18,0,1,454,1,1,12.00,12.00,0.00,4.00
155,-1,4,1,18,0,1,458,0,0,0.00,22.00,0.00,13.00
155,-1,5,1,18,1,0,487,3,0,-4.38,5.00,-4.38,0.00
155,-1,6,1,18,1,0,573,3,0,-18.75,10.00,-18.75,0.00
155,-1,7,1,18,1,0,451,3,1,9.00,9.00,-9.00,0.00
155,-1,8,1,18,1,1,336,0,0,-1.25,2.00,-1.25,0.00
155,-1,9,1,18,1,0,317,3,1,4.00,4.00,-1.00,0.00
155,-1,10,1,18,1,0,379,3,0,-13.00,8.00,-13.00,0.00
155,-1,11,1,18,1,0,1425,3,1,8.00,8.00,-2.00,0.00
155,-1,12,1,18,1,0,351,3,0,-12.00,6.00,-12.00,0.00
155,-1,13,1,18,1,1,276,0,0,-9.00,12.00,-9.00,0.00
155,-1,14,1,18,1,0,338,3,1,6.00,6.00,-9.00,0.00
155,-1,15,1,18,0,1,296,1,1,3.25,3.25,0.00,1.00
155,-1,16,1,18,0,1,286,1,1,7.00,7.00,0.00,3.00
155,-1,17,1,18,1,0,258,3,0,-7.00,8.00,-7.00,0.00
155,-1,18,1,18,0,1,400,1,1,25.00,25.00,0.00,9.00
155,-1,19,1,18,0,1,334,0,0,0.00,8.00,0.00,4.25
155,-1,20,1,18,1,0,1076,3,0,-8.75,10.00,-8.75,0.00
155,-1,21,1,18,1,0,393,3,1,4.00,4.00,-8.00,0.00
155,-1,22,1,18,0,1,310,0,0,0.00,17.00,0.00,9.00
155,-1,23,1,18,1,0,364,3,1,12.00,12.00,-18.00,0.00
155,-1,24,1,18,0,1,282,1,1,10.00,10.00,0.00,6.00
155,-1,25,1,18,0,1,480,0,0,0.00,13.00,0.00,6.00
155,-1,26,1,18,1,0,652,3,0,-15.75,9.00,-15.75,0.00
155,-1,27,1,18,1,0,754,3,1,5.00,5.00,-8.13,0.00
155,-1,28,1,18,1,0,336,3,1,4.00,4.00,-4.00,0.00
155,-1,29,1,18,0,1,350,1,1,4.00,4.00,0.00,2.25
155,-1,30,1,18,1,0,892,3,0,-5.00,5.00,-5.00,0.00
155,-1,1,1,18,0,1,3,0,0,0.00,30.00,0.00,12.00
155,-1,2,1,18,1,0,841,3,0,-6.00,12.00,-6.00,0.00
155,-1,3,1,18,1,0,342,3,1,4.00,4.00,-5.00,0.00
155,-1,4,1,18,0,1,684,0,0,0.00,17.00,0.00,10.00
155,-1,5,1,18,1,0,274,3,1,2.00,2.00,-3.25,0.00
155,-1,6,1,18,1,0,830,3,0,-6.00,6.00,-6.00,0.00
155,-1,7,1,18,1,1,252,1,1,6.00,6.00,-4.50,0.00
155,-1,8,1,18,1,1,899,0,0,-2.00,4.00,-2.00,0.00
155,-1,9,1,18,0,1,433,1,1,4.00,4.00,0.00,2.00
155,-1,10,1,18,1,0,357,3,1,9.00,9.00,-4.50,0.00
155,-1,11,1,18,1,0,410,3,0,-24.00,12.00,-24.00,0.00
155,-1,12,1,18,0,1,416,1,1,22.00,22.00,0.00,10.00
155,-1,13,1,18,1,0,526,3,1,4.00,4.00,-7.00,0.00
155,-1,14,1,18,1,0,1547,3,1,2.00,2.00,-0.75,0.00
155,-1,15,1,18,1,0,353,3,0,-2.25,2.00,-2.25,0.00
155,-1,16,1,18,1,0,399,3,0,-9.38,5.00,-9.38,0.00
155,-1,17,1,18,1,0,445,3,0,-15.00,8.00,-15.00,0.00
155,-1,18,1,18,1,0,378,3,1,8.00,8.00,-5.00,0.00
155,-1,19,1,18,1,0,1055,3,1,10.00,10.00,-13.75,0.00
155,-1,20,1,18,0,1,572,0,0,0.00,8.00,0.00,3.00
155,-1,21,1,18,1,0,602,3,1,8.00,8.00,-6.00,0.00
155,-1,22,1,18,0,1,609,1,1,13.00,13.00,0.00,5.00
155,-1,23,1,18,0,1,423,1,1,24.00,24.00,0.00,12.00
155,-1,24,1,18,1,0,443,3,0,-18.00,9.00,-18.00,0.00
155,-1,25,1,18,0,1,345,0,0,0.00,7.00,0.00,4.00
155,-1,26,1,18,1,,0,,0,-3.75,10.00,-3.75,0.00
155,-1,27,1,18,1,0,397,3,1,5.00,5.00,-3.13,0.00
155,-1,28,1,18,1,0,761,3,0,-15.00,12.00,-15.00,0.00
155,-1,29,1,18,1,0,439,3,0,-10.50,6.00,-10.50,0.00
155,-1,30,1,18,0,1,773,1,1,11.00,11.00,0.00,6.00
155,-1,1,1,18,1,0,200,3,1,9.00,9.00,-11.25,0.00
155,-1,2,1,18,1,0,837,3,1,6.00,6.00,-7.50,0.00
155,-1,3,1,18,1,0,458,3,0,-21.00,12.00,-21.00,0.00
155,-1,4,1,18,0,1,304,1,1,19.00,19.00,0.00,8.00
155,-1,5,1,18,0,1,309,0,0,0.00,12.00,0.00,5.00
155,-1,6,1,18,1,0,322,3,0,-13.50,9.00,-13.50,0.00
155,-1,7,1,18,1,0,817,3,1,10.00,10.00,-16.25,0.00
155,-1,8,1,18,1,,0,,0,-3.00,6.00,-3.00,0.00
155,-1,9,1,18,1,0,756,3,0,-12.00,12.00,-12.00,0.00
155,-1,10,1,18,1,0,1002,3,1,5.00,5.00,-6.88,0.00
155,-1,11,1,18,1,0,895,3,0,-2.75,2.00,-2.75,0.00
155,-1,12,1,18,1,1,260,0,0,-3.00,12.00,-3.00,0.00
155,-1,13,1,18,1,0,426,3,1,5.00,5.00,-2.50,0.00
155,-1,14,1,18,1,0,464,3,0,-5.63,5.00,-5.63,0.00
155,-1,15,1,18,1,0,469,3,0,-3.00,4.00,-3.00,0.00
155,-1,16,1,18,1,0,362,3,1,4.00,4.00,-6.00,0.00
155,-1,17,1,18,0,1,392,1,1,5.00,5.00,0.00,2.00
155,-1,18,1,18,1,0,606,3,1,9.00,9.00,-2.25,0.00
155,-1,19,1,18,0,1,556,0,0,0.00,26.00,0.00,10.00
155,-1,20,1,18,1,1,393,1,1,6.00,6.00,-1.50,0.00
155,-1,21,1,18,1,1,583,1,1,10.00,10.00,-6.25,0.00
155,-1,22,1,18,1,,0,,0,-6.75,9.00,-6.75,0.00
155,-1,23,1,18,1,1,314,1,1,8.00,8.00,-3.00,0.00
155,-1,24,1,18,1,1,703,0,0,-11.25,10.00,-11.25,0.00
155,-1,25,1,18,0,1,349,1,1,5.00,5.00,0.00,3.00
155,-1,26,1,18,1,0,419,3,1,2.00,2.00,-1.75,0.00
155,-1,27,1,18,0,1,409,0,0,0.00,28.00,0.00,13.00
155,-1,28,1,18,1,0,702,3,1,8.00,8.00,-11.00,0.00
155,-1,29,1,18,0,1,292,0,0,0.00,25.00,0.00,10.00
155,-1,30,1,18,1,1,418,0,0,-1.88,5.00,-1.88,0.00
155,1,1,1,18,1,0,105,3,0,-3.75,2.00,-3.75,0.00
155,1,2,1,18,0,1,983,1,1,17.00,17.00,0.00,9.00
155,1,3,1,18,1,0,340,3,0,-15.75,9.00,-15.75,0.00
155,1,4,1,18,1,0,1250,3,0,-8.75,10.00,-8.75,0.00
155,1,5,1,18,0,1,344,1,1,3.25,3.25,0.00,1.00
155,1,6,1,18,1,0,333,3,0,-12.00,6.00,-12.00,0.00
155,1,7,1,18,1,0,411,3,1,6.00,6.00,-9.00,0.00
155,1,8,1,18,1,0,352,3,1,12.00,12.00,-18.00,0.00
155,1,9,1,18,1,0,350,3,1,9.00,9.00,-9.00,0.00
155,1,10,1,18,0,1,724,0,0,0.00,13.00,0.00,6.00
155,1,11,1,18,0,1,354,0,0,0.00,22.00,0.00,13.00
155,1,12,1,18,0,1,352,1,1,7.00,7.00,0.00,3.00
155,1,13,1,18,1,0,389,3,1,5.00,5.00,-5.00,0.00
155,1,14,1,18,1,0,891,3,0,-9.00,12.00,-9.00,0.00
155,1,15,1,18,1,1,1488,1,1,4.00,4.00,-4.00,0.00
155,1,16,1,18,0,1,670,0,0,0.00,8.00,0.00,4.25
155,1,17,1,18,0,1,323,1,1,10.00,10.00,0.00,6.00
155,1,18,1,18,1,0,481,3,0,-13.00,8.00,-13.00,0.00
155,1,19,1,18,0,1,439,0,0,0.00,25.00,0.00,9.00
155,1,20,1,18,1,,0,,1,4.00,4.00,-8.00,0.00
155,1,21,1,18,1,1,458,0,0,-1.25,2.00,-1.25,0.00
155,1,22,1,18,1,0,1071,3,1,4.00,4.00,-1.00,0.00
